chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr12	1	0.8073	0.00011	2.127183	4.82291	0.9997991
chr20	1	0.606181	6e-05	1.547657	1.389005	0.99916476
chr5	1	0.912933	0.000104	2.501569	3.52708	0.99963415
chr15	1	0.716705	4.1e-05	1.236501	0.706741	0.9970155
chr9	1	0.738619	4e-06	-0.075694	-0.276214	0.8544749
chr22	1	0.705602	6.9e-05	1.055258	0.628878	0.9990641
chr11	1	0.6117	5e-06	0.633365	-0.222009	0.99287295
chr20	1	0.395704	2e-06	-0.644924	-0.444505	0.8253783
chr11	1	0.561747	6e-06	0.229753	-0.187264	0.71518433
chr12	1	0.524631	2e-06	-0.000729	-0.394027	0.9865025
chr7	1	0.866385	6.2e-05	2.006844	2.100152	0.999827
chr16	1	0.736126	2.6e-05	1.315527	0.221679	0.9970975
chr20	1	0.670283	0.000195	2.215421	5.656657	0.99920493
chr17	1	0.556589	3.5e-05	1.046465	1.137255	0.99339986
chr13	1	0.933444	6.4e-05	1.611922	1.106114	0.96426475
chr12	1	0.780505	2.7e-05	1.925472	0.813598	0.9999261
chr22	1	0.60724	1.8e-05	0.121852	-0.286681	0.99749213
chr5	1	0.912149	0.000101	2.495551	3.415927	0.9979325
chr12	1	0.731787	5.7e-05	1.558727	2.262747	0.9996306
chr11	1	0.638007	1.4e-05	0.84592	0.090695	0.99637926
chr18	1	0.572209	4e-06	-0.240982	-0.263197	0.081577
chr13	1	0.720888	4e-06	0.366497	-0.272096	0.2187663
chr20	1	0.603263	7.1e-05	1.51726	1.736739	0.8790264
chr19	1	0.524784	2e-05	0.947365	0.168076	0.99990964
chr6	1	0.868603	0.000196	2.281963	6.880592	0.99809474
chr18	1	0.978432	0.00049	2.709137	9.425185	0.64864355
chr11	1	0.596778	6e-06	0.512798	-0.187264	0.58821625
chr10	1	0.750392	9.8e-05	2.178957	3.803904	0.952639
chr7	1	0.832068	5.7e-05	1.756286	1.900619	0.7737803
chr16	1	0.801685	7.4e-05	1.78554	1.392135	0.99988985
chr8	1	0.735645	3e-05	1.338603	0.699796	0.9998969
chr16	1	0.709692	3.1e-05	1.126014	0.343602	0.99840045
chr10	1	0.715451	7.4e-05	1.860962	2.776127	0.9974422
chr21	1	0.286203	1e-06	-1.797341	-0.348593	0.020373255
chr9	1	0.775527	6e-06	0.0924	-0.23521	0.14224935
chr22	1	0.647543	3.7e-05	0.504307	0.05441	0.9999526
chr12	1	0.775807	6.4e-05	1.890106	2.600881	0.93841213
chr16	1	0.712346	6.8e-05	1.145041	1.245828	0.9998026
chr10	1	0.738873	6e-05	2.074124	2.17659	0.9855169
chr12	1	0.760196	2.9e-05	1.772587	0.910207	0.9975838
chrX	1	1.172308	0.000589	4.028205	15.368237	0.31728172
chr20	1	0.3924	3e-06	-0.679342	-0.412893	0.7735215
chr2	1	0.613728	4e-06	0.688965	-0.171358	0.9849311
chr7	1	0.847836	7.3e-05	1.871412	2.539126	0.9994941
chr1	1	0.899602	7.4e-05	2.202681	5.051937	0.8034234
chr15	1	0.776308	6.3e-05	1.693153	1.328956	0.9986026
chr10	1	0.642344	9e-06	1.19562	-0.007436	0.24868923
chr17	1	0.522776	2.3e-05	0.718781	0.506514	0.9036457
chr19	1	0.51645	2.2e-05	0.867179	0.261502	0.99999255
chr1	1	0.928023	0.000134	2.405143	9.603292	0.9794221
chr21	1	1.870711	0.00095	2.253884	4.442004	0.9962565
chr21	1	1.75252	0.000848	1.951697	3.927103	0.9999957
chr17	1	0.550529	3.1e-05	0.987737	0.927008	0.9999983
chr14	1	0.846427	5.7e-05	1.661996	1.156446	0.99998605
chr16	1	0.623336	1.2e-05	0.506901	-0.119704	0.78622925
chr21	1	1.759138	0.000885	1.968618	4.113881	0.8106943
chr15	1	0.733282	5.4e-05	1.363507	1.074413	0.9726207
chr22	1	0.621417	1.6e-05	0.256385	-0.322586	0.91610044
chr7	1	0.842349	3.3e-05	1.83135	0.942859	0.99996716
chr14	1	0.755041	1.4e-05	1.104922	-0.052125	0.9999462
chr20	1	0.561852	3.9e-05	1.085873	0.725148	0.9999882
chr19	1	0.46748	1.1e-05	0.396014	-0.252343	0.999718
chr9	1	1.186935	0.000125	1.966117	2.204553	0.9997939
chr22	1	0.75439	0.000134	1.518231	1.795768	0.9991665
chr13	1	0.872867	3.2e-05	1.256984	0.371069	0.0045724213
chr17	1	0.536089	2.6e-05	0.847798	0.664199	0.11233193
chr14	1	0.562945	5e-06	-0.066065	-0.305082	0.39376855
chr11	1	0.614483	1.5e-05	0.655851	0.12544	0.99985904
chr6	1	0.66846	8e-06	0.758205	-0.076226	0.040608853
chr19	1	0.480572	1.5e-05	0.521979	-0.06549	0.99883723
chr15	1	0.706995	2.3e-05	1.162107	0.197657	0.9504311
chr19	1	0.482884	1e-05	0.544224	-0.299056	0.99769044
chr5	1	0.73282	1.1e-05	1.119037	0.081316	0.7482395
chr7	1	0.80197	3.3e-05	1.536532	0.942859	0.62584364
chr19	1	0.555152	4.6e-05	1.23955	1.382618	0.9999697
chr19	1	0.507013	3.4e-05	0.776381	0.82206	0.010043323
chr10	1	0.546557	3e-06	0.323869	-0.264381	0.03877896
chr10	1	0.570662	7e-06	0.543247	-0.093084	0.99854004
chr22	1	0.600492	1.9e-05	0.057817	-0.268729	0.996972
chr18	1	0.603569	2e-06	-0.013236	-0.303067	0.3389855
chr13	1	0.954386	6.8e-05	1.734627	1.197995	0.9398047
chr11	1	0.852832	0.000276	2.581668	9.193867	0.9994761
chr6	1	0.698646	1.6e-05	0.988022	0.219809	0.42760333
chr8	1	0.705335	2.8e-05	1.103886	0.631	0.9999469
chr8	1	0.710795	2.4e-05	1.146168	0.493408	0.9959301
chr10	1	0.641072	1.4e-05	1.184044	0.206684	0.5634611
chr19	1	0.545948	3.2e-05	1.150994	0.728633	0.99981356
chr16	1	0.621595	1.6e-05	0.494419	-0.022166	0.99553096
chr19	1	0.510359	1.8e-05	0.808574	0.074649	0.9999352
chr16	1	0.662392	1.8e-05	0.786906	0.026603	0.9997581
chr8	1	0.799886	7.4e-05	1.836077	2.213307	0.9918151
chr8	1	0.691852	9e-06	0.999476	-0.022562	0.9392985
chr10	1	0.750647	9.9e-05	2.181278	3.846728	0.99817276
chr19	1	0.574494	8.7e-05	1.425649	3.297857	0.99975246
chr21	1	1.285593	2.2e-05	0.757871	-0.242584	0.84045917
chr19	1	0.531758	5.7e-05	1.014465	1.896462	0.9999981
chr12	1	0.627573	2.4e-05	0.774211	0.668683	0.9960946
chr18	1	0.817821	6.9e-05	1.542729	1.032574	0.99285656
chr3	1	0.765889	2.5e-05	1.894552	0.640975	0.9939835
chr17	1	0.575915	3.4e-05	1.233755	1.084693	0.037743986
chr8	1	0.879579	0.000147	2.453209	4.72436	0.9999647
chr7	1	0.913284	0.000143	2.349266	5.332592	0.9999536
chr20	1	0.511108	7e-06	0.557263	-0.286444	0.9611027
chr17	1	0.533992	1.8e-05	0.827476	0.243705	0.99923843
chr22	1	0.64225	2.5e-05	0.45408	-0.161016	0.99544686
chr2	1	0.754326	4.4e-05	1.939123	2.910803	0.98411494
chr19	1	0.597127	0.000171	1.643413	7.221761	0.9996853
chr3	1	0.815193	8.9e-05	2.307194	3.004511	0.99841726
chrX	1	0.851566	2.1e-05	1.270796	0.272046	0.00089108944
chr21	1	1.561678	0.000257	1.463757	0.943707	0.9968579
chr22	1	0.667495	3.4e-05	0.693642	0.000553	0.90595055
chr9	1	1.227378	0.000193	2.150311	3.598703	0.99980783
chr16	1	0.772759	3.4e-05	1.578161	0.416755	0.99978185
chr4	1	1.05628	2.7e-05	1.992856	0.420325	0.40388915
chr19	1	0.546569	5.2e-05	1.156969	1.662896	0.9935925
chr4	1	0.897237	1e-05	1.029922	0.003235	0.7052757
chr10	1	0.587738	1.1e-05	0.698654	0.078212	0.9646605
chr14	1	0.638896	8e-06	0.39692	-0.220763	0.9998809
chr20	1	0.590014	5.3e-05	1.379242	1.167719	0.9894695
chr10	1	0.735374	4.9e-05	2.04228	1.705526	0.9999478
chr10	1	0.6413	9e-06	1.186119	-0.007436	0.9022658
chr18	1	0.655241	5e-06	0.362023	-0.243262	0.000759393
chr13	1	0.992332	9.2e-05	1.956963	1.749278	0.9995955
chr6	1	0.77126	1.8e-05	1.540857	0.293817	0.6370004
chr20	1	0.529206	1e-05	0.745793	-0.191607	0.9999763
chr11	1	0.642108	7e-06	0.879056	-0.152519	0.262583
chr17	1	0.567979	3e-05	1.156847	0.874446	0.9999926
chr19	1	0.466785	2e-05	0.389327	0.168076	0.99821794
chr11	1	0.706859	2.7e-05	1.402232	0.542379	0.80377805
chr2	1	0.809331	8.3e-05	2.428211	5.91591	0.99881333
chr12	1	0.604606	1.3e-05	0.601317	0.137328	0.9987387
chr5	1	0.661364	7e-06	0.570547	-0.066889	0.115419924
chr4	1	0.949136	1.1e-05	1.344147	0.027769	0.8611518
chr8	1	0.817345	6.6e-05	1.971277	1.938123	0.07135755
chr1	1	0.788689	1.7e-05	1.41257	0.728149	0.99902153
chr17	1	0.593719	3.6e-05	1.406296	1.189817	0.9999675
chr9	1	1.073895	3.4e-05	1.451288	0.338852	0.9335727
chr9	1	1.171418	9.7e-05	1.895446	1.630491	0.99986875
chr13	1	1.035578	0.000274	2.210354	5.929848	0.66396314
chr16	1	0.59854	9e-06	0.329131	-0.192857	0.9993701
chr17	1	0.599217	3.1e-05	1.459577	0.927008	0.9999988
chr13	1	1.00406	0.00013	2.025681	2.622144	0.93497324
chr7	1	0.857384	5.5e-05	1.941125	1.820806	0.23839054
chr2	1	0.547776	3e-06	0.102539	-0.248412	0.000513494
chr1	1	0.809791	2.7e-05	1.562894	1.486708	0.9999906
chr18	1	0.710892	8e-06	0.766178	-0.183457	0.18489069
chr15	1	0.580758	7e-06	0.194934	-0.254862	0.30444488
chr4	1	1.105258	5.1e-05	2.289396	1.009158	0.9993229
chr14	1	0.779834	3.3e-05	1.256056	0.481895	0.35908636
chr1	1	0.913791	6.9e-05	2.303759	4.672657	0.9823709
chr4	1	1.090145	4.2e-05	2.197893	0.788346	0.9623575
chr17	1	0.59058	4.7e-05	1.375875	1.767996	0.9999553
chr22	1	0.543901	1.2e-05	-0.479203	-0.394394	0.19957939
chr12	1	0.469604	2e-06	-0.414968	-0.394027	0.11376199
chr14	1	0.769004	2.4e-05	1.190038	0.228938	0.99924815
chr14	1	0.846973	0.000141	1.665325	3.517376	0.99967754
chr22	1	0.723511	9e-05	1.225205	1.005873	0.9993228
chr22	1	0.73658	0.000129	1.349224	1.706007	0.9931211
chr13	1	0.955206	4.6e-05	1.739432	0.692651	0.027149677
chr21	1	1.310875	3.2e-05	0.822511	-0.192103	0.4968387
chr12	1	0.806399	0.000108	2.1204	4.7263	0.9999423
chr2	1	0.503174	2e-06	-0.294049	-0.325466	0.9400045
chr12	1	0.847505	0.00017	2.429843	7.721208	0.99641657
chr14	1	0.677729	1.2e-05	0.63364	-0.108338	0.060074598
chr16	1	0.741172	4.4e-05	1.351704	0.6606	0.91873705
chr22	1	0.588975	1.9e-05	-0.051473	-0.268729	0.7175944
chrX	1	0.822101	1e-06	1.017487	-0.25951	0.72211605
chr12	1	0.574482	4e-06	0.374546	-0.297417	0.92872417
chr19	1	0.530409	3.7e-05	1.001485	0.962199	0.999985
chr8	1	0.829087	7e-05	2.062205	2.075715	0.9984047
chr19	1	0.553997	6e-05	1.228437	2.036602	0.9999974
chr17	1	0.563923	1.8e-05	1.11754	0.243705	0.999995
chr22	1	0.681702	5.4e-05	0.828459	0.359596	0.01411894
chr11	1	0.638501	2.2e-05	0.849912	0.368655	0.8506106
chr16	1	0.791797	9.7e-05	1.71465	1.952978	0.9929948
chr17	1	0.485621	8e-06	0.358708	-0.281912	0.99717927
chr3	1	0.885025	0.000264	2.891642	9.467308	0.9772743
chr7	1	0.614763	5e-06	0.169681	-0.174527	0.05740884
chr4	1	0.780913	5e-06	0.325632	-0.119439	0.027926058
chrX	1	0.839381	2.2e-05	1.166042	0.298623	0.030628115
chr2	1	0.715693	2.1e-05	1.595609	1.13856	0.99990296
chrX	1	0.810829	6e-06	0.920582	-0.126621	0.75366914
chr17	1	0.461222	6e-06	0.122255	-0.387035	0.9891154
chr11	1	0.652528	1.9e-05	0.963247	0.26442	0.99952245
chr19	1	0.51028	3.8e-05	0.807814	1.008912	0.99996877
chr18	1	0.775319	3.3e-05	1.234067	0.314916	0.32634133
chr17	1	0.571522	3e-05	1.191182	0.874446	0.99997604
chr17	1	0.573831	4.1e-05	1.213559	1.452625	0.9995955
chr16	1	0.668811	2.7e-05	0.832925	0.246064	0.99968827
chr18	1	0.73469	1.7e-05	0.939006	-0.004043	0.9988835
chr12	1	0.537079	4e-06	0.092979	-0.297417	0.92671907
chr7	1	0.934932	0.000223	2.507324	8.525124	0.9987721
chr18	1	0.87046	0.000108	1.92501	1.810037	0.9961635
chr16	1	0.756994	2.4e-05	1.465136	0.17291	0.9996915
chr17	1	0.45006	6e-06	0.014083	-0.387035	0.996517
chr20	1	0.443453	2e-06	-0.147513	-0.444505	0.9970606
chr7	1	0.808608	3.6e-05	1.584997	1.062579	0.9481338
chr3	1	0.777346	4e-05	1.99044	1.194929	0.9869209
chr16	1	0.744164	3.5e-05	1.373154	0.44114	0.99758816
chr14	1	0.694635	2.5e-05	0.736697	0.257044	0.99998623
chr9	1	1.018037	2.7e-05	1.196888	0.195337	0.99968773
chr15	1	0.816415	0.000157	2.000436	3.987507	0.9902365
chr17	1	0.593515	4.6e-05	1.404319	1.715434	0.7872299
chr8	1	0.794455	3.5e-05	1.79402	0.871786	0.99963164
chr20	1	0.541628	2e-05	0.875196	0.124515	0.9997924
chr19	1	0.548078	4.5e-05	1.171488	1.335904	0.99996984
chr13	1	0.644603	3e-06	-0.080478	-0.295066	0.0033027828
chr19	1	0.503705	1.9e-05	0.744553	0.121363	0.9997666
chr1	1	0.803234	3.2e-05	1.516184	1.865988	0.99988115
chr9	1	1.115605	6.2e-05	1.641252	0.912914	0.977455
chr22	1	0.763428	0.000193	1.603997	2.854944	0.9997591
chr22	1	0.684245	6.8e-05	0.852591	0.610926	0.9995497
chr3	1	0.84578	8.1e-05	2.563187	2.709069	0.9999325
chr22	1	0.691275	5.2e-05	0.919302	0.323692	0.9999701
chr20	1	0.521444	1.3e-05	0.664935	-0.09677	0.9999631
chr8	1	0.62435	7e-06	0.476749	-0.091358	0.2660997
chr1	1	0.793442	1.9e-05	1.446429	0.87986	0.9993764
chr6	1	0.56181	3e-06	-0.053758	-0.261248	0.23916546
chr20	1	0.57249	3.7e-05	1.196691	0.661923	0.99983865
chr2	1	0.641567	1e-05	0.936502	0.290966	0.014293462
chr9	1	1.128187	4.2e-05	1.698555	0.50287	0.999715
chr12	1	0.62507	1.1e-05	0.755369	0.040718	0.921073
chr9	1	1.115716	8.9e-05	1.641757	1.466474	0.9379892
chr9	1	1.220418	0.000245	2.118612	4.664818	0.99595547
chr15	1	0.749722	3e-05	1.489463	0.395634	0.99926794
chr10	1	0.482917	2e-06	-0.255314	-0.307205	0.86350447
chr4	1	0.983221	2.5e-05	1.550516	0.371256	0.9999925
chr3	1	0.740358	1.3e-05	1.680874	0.197811	0.9996803
chr15	1	0.728175	3.6e-05	1.324379	0.565329	0.97835106
chr12	1	0.729802	4e-05	1.543784	1.441562	0.9997935
chr21	1	1.913042	0.000967	2.362115	4.527821	0.3207833
chr12	1	0.818918	0.000144	2.214642	6.465279	0.99884427
chr8	1	0.714458	9e-06	1.174533	-0.022562	0.4644215
chr1	1	0.619735	1e-05	0.208992	0.197157	0.99994105
chr7	1	0.824335	3.7e-05	1.699825	1.102486	0.8739368
chr19	1	0.556808	6.3e-05	1.255484	2.176741	0.99999416
chr18	1	0.764746	2.6e-05	1.157282	0.175372	0.017742038
chr17	1	0.566424	2.9e-05	1.141777	0.821884	0.99996936
chr20	1	0.653663	0.000178	2.042287	5.119249	0.9985001
chr9	1	0.939856	2e-05	0.84082	0.051821	0.9999059
chr3	1	0.530383	2e-06	-0.076478	-0.208421	0.99990946
chr12	1	0.762379	5.3e-05	1.789021	2.069527	0.97658396
chr12	1	0.68781	3e-05	1.227671	0.958512	0.99994504
chr17	1	0.58473	4.8e-05	1.319182	1.820557	0.9998021
chr10	1	0.739118	5.3e-05	2.076353	1.876822	0.9955814
chr15	1	0.605398	9e-06	0.383715	-0.198297	0.05972579
chr13	1	0.95797	5.9e-05	1.755627	0.991263	0.9998825
chr12	1	0.715248	2.9e-05	1.434222	0.910207	0.8345191
chr21	1	1.426589	0.000117	1.118366	0.236981	0.9477696
chr4	1	0.651829	4e-06	-0.455914	-0.143974	0.0017374158
chr8	1	0.643646	1.7e-05	0.626175	0.252622	0.37485313
chr17	1	0.571045	3.4e-05	1.18656	1.084693	0.99882495
chr9	1	1.179815	0.000101	1.93369	1.7125	0.99988675
chr17	1	0.531697	1.3e-05	0.805235	-0.019103	0.9974619
chr9	1	1.102985	6.2e-05	1.583775	0.912914	0.9999105
chr18	1	0.732502	1.8e-05	0.923116	0.015892	0.99422705
chr3	1	0.791508	2.9e-05	2.108966	0.788696	0.9554172
chr5	1	0.937292	0.000227	2.688546	8.084382	0.99797654
chr7	1	0.89734	8.7e-05	2.232855	3.097819	0.9995101
chr13	1	1.069267	0.000465	2.407747	10.317148	0.9994863
chr7	1	0.574146	4e-06	-0.126875	-0.214434	0.98519206
chr18	1	0.627262	3e-06	0.15883	-0.283132	0.5096659
chr16	1	0.794213	9.2e-05	1.731971	1.831056	0.9998486
chr5	1	0.915539	0.000106	2.521572	3.601183	0.9920875
chr8	1	0.771341	3.5e-05	1.615028	0.871786	0.55544424
chr17	1	0.566308	2.5e-05	1.140653	0.611637	0.9951856
chr4	1	0.869779	7e-06	0.863676	-0.07037	0.9893756
chr15	1	0.554903	7e-06	-0.003155	-0.254862	0.066664726
chr16	1	0.720679	3.1e-05	1.204783	0.343602	0.9999392
chr3	1	0.880228	0.000219	2.851494	7.805446	0.9998858
chr1	1	0.935761	0.000138	2.460267	9.906716	0.99914056
chr21	1	1.534365	0.000108	1.393924	0.191548	0.5895325
chr13	1	0.953465	5.4e-05	1.729231	0.876412	0.981728
chr1	1	0.873306	8.2e-05	2.015356	5.658784	0.9995817
chr22	1	0.688923	4.7e-05	0.896983	0.233931	0.9985311
chr8	1	0.797575	3.5e-05	1.818181	0.871786	0.9985475
chr1	1	0.551513	1e-05	-0.277001	0.197157	0.99995697
chr19	1	0.548605	4.6e-05	1.176558	1.382618	0.99997854
chr10	1	0.565961	1.1e-05	0.500463	0.078212	0.037891477
chr18	1	0.745589	1.7e-05	1.018158	-0.004043	0.9556036
chr10	1	0.60434	1.1e-05	0.849748	0.078212	0.995049
chr5	1	0.833826	5.1e-05	1.89435	1.563365	0.003993094
chr21	1	1.071864	9e-06	0.211415	-0.308208	0.9880139
chr7	1	0.923381	0.00016	2.422987	6.011005	0.99950933
chr17	1	0.485113	2.5e-05	0.353785	0.611637	0.9990014
chr22	1	0.722451	7.5e-05	1.215146	0.736591	0.9999576
chr12	1	0.754855	5.1e-05	1.732381	1.972917	0.99968195
chr11	1	0.74793	7.1e-05	1.734078	2.071156	0.99532884
chr11	1	0.769029	6.3e-05	1.904554	1.793197	0.9998257
chr14	1	0.860124	0.000134	1.745491	3.320631	0.99980325
chr7	1	0.869863	4.8e-05	2.032237	1.541459	0.9999776
chr11	1	0.597351	8e-06	0.517427	-0.117774	0.9367861
chr8	1	0.569363	3e-06	0.050937	-0.22895	0.039543867
chr15	1	0.748642	5e-05	1.481188	0.961284	0.38770568
chr7	1	0.735575	2e-05	1.051763	0.424073	0.9854991
chr4	1	1.181978	7.2e-05	2.753901	1.524388	0.999853
chr16	1	0.664315	2e-05	0.800692	0.075372	0.9999931
chr5	1	0.879181	0.000131	2.242491	4.527464	0.71209043
chr3	1	0.769009	4e-05	1.920664	1.194929	0.92137516
chr15	1	0.674927	1.7e-05	0.916416	0.027962	0.59157044
chr18	1	0.642969	7e-06	0.272899	-0.203392	0.67499566
chr16	1	0.708842	3.2e-05	1.11992	0.367986	0.99264103
chr14	1	0.769436	1.5e-05	1.192672	-0.024019	0.010985941
chr8	1	0.89059	0.000194	2.538476	6.341066	0.9963719
chr19	1	0.506753	2.5e-05	0.773879	0.401641	0.9992293
chr14	1	0.645619	1.1e-05	0.437903	-0.136444	0.92739886
chrX	1	1.049266	0.000444	2.970417	11.514455	0.99942505
chr16	1	0.661873	2.9e-05	0.783185	0.294833	0.9999896
chr15	1	0.803351	0.000107	1.900345	2.573384	0.33681765
chr19	1	0.526393	1.5e-05	0.962846	-0.06549	0.99999905
chr5	1	0.853251	4.9e-05	2.043455	1.489262	0.9999057
chr12	1	0.749787	4.4e-05	1.694229	1.634782	0.99878806
chr14	1	0.779455	3e-05	1.253746	0.397576	0.99959165
chr11	1	0.398827	1e-06	-1.086611	-0.360989	0.48818046
chr8	1	0.711379	8e-06	1.15069	-0.05696	0.995303
chr5	1	0.623474	1e-06	0.279706	-0.289197	0.9673783
chr4	1	0.834499	5e-06	0.650071	-0.119439	0.022263706
chr6	1	0.821048	8.7e-05	1.91991	2.847118	0.99954665
chr7	1	0.868336	4.5e-05	2.021088	1.421739	0.9999487
chr13	1	0.832504	2.5e-05	1.020486	0.210278	0.9783153
chr12	1	0.522453	4e-06	-0.017125	-0.297417	0.0092085
chr20	1	0.608406	7.4e-05	1.570836	1.831576	0.99841934
chr15	1	0.725229	4.2e-05	1.301808	0.735024	0.9908385
chr11	1	0.641962	2e-05	0.877876	0.299165	0.9999714
chr12	1	0.716584	1.8e-05	1.444279	0.378853	0.99996156
chr12	1	0.730905	4.5e-05	1.552087	1.683087	0.95644975
chr12	1	0.761	5.4e-05	1.77864	2.117832	0.99889594
chr5	1	0.888507	5.1e-05	2.314077	1.563365	0.98431814
chr14	1	0.70937	3.5e-05	0.826519	0.538107	0.99703336
chr13	1	0.968297	7.3e-05	1.816135	1.312845	0.3216656
chr7	1	0.918226	0.000141	2.385349	5.252778	0.9999504
chr5	1	0.847891	6.3e-05	2.002312	2.00798	0.9782979
chr22	1	0.670815	5e-05	0.725147	0.287787	0.7370444
chr2	1	0.706246	2.3e-05	1.511609	1.292668	0.9981122
chr21	1	1.548894	0.000171	1.431072	0.509575	0.9999302
chr12	1	0.376556	1e-06	-1.115427	-0.442332	0.008368999
chr6	1	0.838584	9.6e-05	2.053418	3.180157	0.0051604807
chr16	1	0.745294	4.9e-05	1.381255	0.782523	0.9999889
chr19	1	0.466583	1e-05	0.387383	-0.299056	0.9997734
chr14	1	0.396016	7e-06	-1.083637	-0.248869	0.9771211
chr19	1	0.576699	8.9e-05	1.446865	3.391283	0.99996173
chr17	1	0.515057	3.1e-05	0.643975	0.927008	0.9999509
chr19	1	0.546003	2.8e-05	1.151523	0.541781	0.99995726
chr4	1	0.889585	7e-06	0.983592	-0.07037	0.2857711
chr14	1	0.846423	0.000111	1.661972	2.674187	0.97404337
chr6	1	0.856836	9.6e-05	2.192377	3.180157	0.9967211
chr11	1	0.695329	1.3e-05	1.309072	0.05595	0.99971056
chr4	1	1.302073	0.000462	3.481023	11.092932	0.99988425
chr12	1	0.805462	7.6e-05	2.113347	3.180541	0.99896175
chr6	1	0.884433	0.000129	2.402482	4.4013	0.9994489
chr14	1	0.857696	9e-05	1.73069	2.083954	0.99955213
chr19	1	0.465875	6e-06	0.380571	-0.485908	0.9999795
chr15	1	0.743241	6.6e-05	1.439808	1.413803	0.999981
chr22	1	0.797115	0.000251	1.92367	3.896169	0.99976134
chr16	1	0.706946	2.4e-05	1.106327	0.17291	0.99999523
chr13	1	0.596039	2e-06	-0.365028	-0.318036	0.44316125
chr9	1	0.756659	4e-06	0.006468	-0.276214	0.9182172
chr9	1	1.080194	6e-05	1.479976	0.87191	0.9999718
chr2	1	0.766394	5.7e-05	2.046428	3.912505	0.99958646
chr19	1	0.498119	2.2e-05	0.690807	0.261502	0.999895
chr8	1	0.908635	0.000189	2.678214	6.169076	0.9974066
chr17	1	0.556548	1.8e-05	1.046068	0.243705	0.9959974
chr11	1	0.828112	0.000149	2.381934	4.781261	0.9994619
chr4	1	1.144527	4.3e-05	2.527152	0.812881	0.9999957
chr6	1	0.946249	0.000262	2.873108	9.322879	0.998361
chr19	1	0.560863	6.5e-05	1.294499	2.270167	0.99494416
chr19	1	0.53562	3.6e-05	1.051623	0.915486	0.99684006
chr11	1	0.501369	3e-06	-0.25809	-0.291499	0.9396305
chr18	1	0.887969	0.000147	2.052166	2.5875	0.19943735
chr11	1	0.620191	1.2e-05	0.70197	0.021205	0.9942516
chr14	1	0.7542	2.6e-05	1.099795	0.285151	0.7921599
chr17	1	0.563488	3e-05	1.113324	0.874446	0.99998194
chr8	1	0.902331	0.000184	2.629397	5.997086	0.99653566
chr6	1	0.749926	2.4e-05	1.378434	0.515843	0.62424517
chr2	1	0.548417	3e-06	0.108238	-0.248412	0.36087376
chr8	1	0.642826	7e-06	0.619825	-0.091358	0.038770437
chr13	1	0.878651	2.5e-05	1.290874	0.210278	0.005847335
chr22	1	0.638701	4.9e-05	0.420401	0.269835	0.9978555
chr17	1	0.466776	8e-06	0.17608	-0.281912	0.05223784
chr14	1	0.648114	1.2e-05	0.453112	-0.108338	0.8525609
chr16	1	0.690164	2.6e-05	0.986012	0.221679	0.99773
chr15	1	0.726257	4.8e-05	1.309684	0.904719	0.10702309
chr11	1	0.727329	3.4e-05	1.567626	0.785594	0.99999034
chr6	1	0.819746	6.5e-05	1.909998	2.033022	0.9959862
chr18	1	0.744389	1.3e-05	1.009443	-0.083783	0.9217153
chr2	1	0.775926	4.6e-05	2.131184	3.064911	0.9998751
chr19	1	0.568077	5.7e-05	1.363908	1.896462	0.98835766
chr15	1	0.667695	1.1e-05	0.861008	-0.141733	0.870885
chr6	1	0.880791	8.8e-05	2.374754	2.884122	0.9964559
chr19	1	0.576585	6.2e-05	1.445768	2.130028	0.99998665
chr4	1	1.056076	2e-05	1.991621	0.248582	0.021585822
chr3	1	0.757429	1.1e-05	1.823747	0.123951	0.9980868
chr22	1	0.762516	0.000227	1.595343	3.465317	0.999724
chr13	1	0.946676	4.5e-05	1.689452	0.669681	0.66762465
chr20	1	0.599209	4.9e-05	1.475029	1.04127	0.99839246
chr10	1	0.709478	7.8e-05	1.806602	2.947423	0.99352896
chr7	1	0.755695	1.7e-05	1.198665	0.304353	0.8972186
chr16	1	0.644826	1.9e-05	0.660969	0.050988	0.999877
chr19	1	0.533943	2.1e-05	1.035488	0.214789	0.99969685
chr6	1	0.863503	0.000111	2.243135	3.735222	0.99760586
chr1	1	0.605508	1e-05	0.107644	0.197157	0.99987626
chr18	1	0.76726	3.6e-05	1.17554	0.374721	0.92114335
chr16	1	0.781591	3.5e-05	1.64148	0.44114	0.99968153
chr19	1	0.531065	4.6e-05	1.007797	1.382618	0.99188423
chr20	1	0.470614	7e-06	0.135429	-0.286444	0.016534954
chr6	1	0.54226	2e-06	-0.202599	-0.298252	0.027886301
chr17	1	0.643215	0.000135	1.885966	6.393428	0.9998362
chr4	1	1.237326	0.000252	3.089009	5.940639	0.9983098
chr8	1	0.747164	3.2e-05	1.427804	0.768592	0.9943754
chr9	1	1.014207	1e-05	1.179444	-0.153201	0.6846053
chr9	1	1.184877	0.00016	1.956744	2.92213	0.99964786
chrX	1	0.797586	6e-06	0.806732	-0.126621	0.994559
chr5	1	0.797373	7e-06	1.61454	-0.066889	0.89837605
chr19	1	0.55358	5.3e-05	1.224425	1.70961	0.9999729
chr12	1	0.746105	5e-05	1.666511	1.924612	0.98187023
chr10	1	0.68562	2.9e-05	1.589472	0.849045	0.2269564
chr21	1	1.85545	0.000942	2.214865	4.40162	0.9997382
chr14	1	0.608333	7e-06	0.210613	-0.248869	0.9999516
