chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr16	1	0.609034	1.8e-05	0.404366	0.026603	0.96296227
chr4	1	0.909152	7e-06	1.102062	-0.07037	0.6329984
chr14	1	0.625049	1e-05	0.312511	-0.16455	0.8657624
chr21	1	1.968686	0.000998	2.504384	4.68431	0.75553656
chr1	1	0.864376	3.8e-05	1.951741	2.321123	0.9866489
chr11	1	0.777072	9.9e-05	1.96954	3.044014	0.9844889
chrX	1	1.0475	0.000328	2.955235	8.43143	0.34022832
chr15	1	0.80269	0.000165	1.895281	4.213767	0.95791173
chr19	1	0.426864	3e-06	0.005227	-0.626048	0.97642505
chr12	1	0.829518	0.000123	2.294438	5.450874	0.95861983
chr14	1	0.699385	1.4e-05	0.765652	-0.052125	0.947931
chr1	1	0.721047	1.1e-05	0.930709	0.273013	0.07382557
chr15	1	0.673528	9e-06	0.905698	-0.198297	0.08249375
chr11	1	0.634269	1.1e-05	0.815718	-0.01354	0.19209668
chr20	1	0.345634	3e-06	-1.166513	-0.412893	0.05557069
chr4	1	0.905772	9e-06	1.081597	-0.0213	0.9915695
chr13	1	0.904485	5.1e-05	1.442243	0.807502	0.7232449
chr13	1	0.784363	9e-06	0.738415	-0.157245	0.9757024
chr10	1	0.607051	8e-06	0.874421	-0.05026	0.98075235
chr10	1	0.700606	4.2e-05	1.725858	1.405757	0.9007921
chr9	1	0.951145	1.2e-05	0.892235	-0.112196	0.50530976
chr11	1	0.849506	0.000261	2.554794	8.672693	0.99900246
chrX	1	1.197888	0.000602	4.248115	15.713748	0.83939755
chr8	1	0.802429	4.9e-05	1.855769	1.353357	0.9831963
chr17	1	0.562053	3e-05	1.099418	0.874446	0.9919422
chr3	1	0.845703	0.00011	2.562542	3.780047	0.9952559
chr22	1	0.704881	8.4e-05	1.048416	0.89816	0.95316225
chr17	1	0.550026	1.6e-05	0.982863	0.138582	0.99827623
chr15	1	0.613154	2.2e-05	0.443138	0.169375	0.5561069
chr14	1	0.851963	0.000113	1.695743	2.730399	0.9887972
chr7	1	0.671378	8e-06	0.583043	-0.054807	0.6726073
chr19	1	0.442753	2e-05	0.158103	0.168076	0.9998833
chr9	1	0.746495	6e-06	-0.039823	-0.23521	0.58384466
chr11	1	0.784338	0.000157	2.028248	5.059221	0.9960147
chr19	1	0.488517	2.2e-05	0.598421	0.261502	0.99965084
chr17	1	0.428011	3e-06	-0.199595	-0.544721	0.18306279
chr4	1	1.062273	3.3e-05	2.029141	0.567533	0.9983034
chr7	1	0.748215	8e-06	1.144051	-0.054807	0.991056
chr17	1	0.476271	1.3e-05	0.268097	-0.019103	0.99166834
chr15	1	0.705225	2e-05	1.148546	0.11281	0.45837167
chr7	1	0.672518	1e-05	0.591366	0.025006	0.9571473
chr19	1	0.548818	4e-05	1.178608	1.102339	0.9937008
chr21	1	1.242742	1.6e-05	0.648311	-0.272872	0.0671145
chr12	1	0.439187	1e-06	-0.643945	-0.442332	0.11838141
chr17	1	0.580991	3.8e-05	1.282947	1.29494	0.9963304
chr16	1	0.861858	0.000304	2.216939	7.000569	0.9553987
chr13	1	0.976359	7.9e-05	1.863373	1.450666	0.9650767
chr19	1	0.459834	1.3e-05	0.322448	-0.158916	0.9991139
chr21	1	1.076131	1.4e-05	0.222325	-0.282968	0.17898548
chr10	1	0.64301	1.3e-05	1.201681	0.16386	0.5155218
chrX	1	0.979935	0.000146	2.37438	3.594271	0.9866509
chr11	1	0.525876	4e-06	-0.060078	-0.256754	0.4628799
chr16	1	0.520745	2e-06	-0.228605	-0.363549	0.55613047
chrX	1	1.009262	0.000195	2.626504	4.896583	0.9984037
chr18	1	0.693715	9e-06	0.641433	-0.163522	0.23208112
chr18	1	0.815997	5.9e-05	1.529483	0.833225	0.8997219
chr3	1	0.779292	3.5e-05	2.006726	1.010277	0.99911296
chr11	1	0.734043	6.5e-05	1.621874	1.862687	0.9882732
chr12	1	0.758007	3.5e-05	1.756109	1.200037	0.9816061
chr20	1	0.618739	8e-05	1.678477	2.02125	0.9922954
chr9	1	0.725354	4e-06	-0.136108	-0.276214	0.00938639
chr18	1	0.903807	0.00016	2.167187	2.846654	0.8364644
chr17	1	0.563068	3.4e-05	1.109254	1.084693	0.9979097
chr6	1	0.755448	3e-05	1.420475	0.73787	0.9189018
chr8	1	0.781763	2.2e-05	1.695734	0.424612	0.9926528
chr1	1	0.904569	8.8e-05	2.238064	6.11392	0.9860301
chr5	1	0.838989	4.7e-05	1.933981	1.41516	0.98918545
chr22	1	0.72016	6.8e-05	1.193406	0.610926	0.9978559
chr10	1	0.642929	2.3e-05	1.200944	0.5921	0.99162763
chr10	1	0.63861	9e-06	1.161637	-0.007436	0.8104191
chr11	1	0.776383	0.000109	1.963973	3.391464	0.99902487
chr4	1	1.269603	0.000388	3.284432	9.277362	0.9981554
chr20	1	0.502998	7e-06	0.472779	-0.286444	0.95323765
chr16	1	0.662949	2.4e-05	0.790899	0.17291	0.999713
chr18	1	0.782876	4.9e-05	1.288948	0.633875	0.26081252
chr18	1	0.818544	4.6e-05	1.54798	0.574071	0.4528893
chr9	1	1.150378	7.9e-05	1.799622	1.261451	0.98566
chrX	1	0.903912	2.9e-05	1.720813	0.484668	0.3346255
chr14	1	0.760974	3.5e-05	1.141089	0.538107	0.93393314
chr12	1	0.647913	1.6e-05	0.927329	0.282243	0.03945741
chr3	1	0.769043	5.5e-05	1.920949	1.748882	0.69698036
chr4	1	0.968075	1.2e-05	1.458814	0.052304	0.6783106
chr10	1	0.730517	4.4e-05	1.998076	1.491405	0.9941852
chr10	1	0.630885	2.3e-05	1.091332	0.5921	0.989642
chr13	1	1.024065	0.00023	2.142896	4.919161	0.6228317
chr16	1	0.853231	0.000224	2.155089	5.049809	0.9982119
chr22	1	0.734701	0.000103	1.331393	1.239251	0.9992146
chr11	1	0.609112	8e-06	0.612454	-0.117774	0.31927997
chr12	1	0.68463	1.9e-05	1.203732	0.427158	0.97561765
chr22	1	0.775811	0.000201	1.721506	2.998562	0.9935193
chr16	1	0.876955	0.000301	2.325174	6.927415	0.9992744
chr16	1	0.66913	9e-06	0.835212	-0.192857	0.99882865
chr12	1	0.762897	6.7e-05	1.79292	2.745796	0.99622893
chr7	1	0.784367	5e-05	1.408007	1.621273	0.99842393
chr21	1	1.854654	0.000936	2.21283	4.371331	0.67156386
chr17	1	0.575074	4e-05	1.225605	1.400063	0.9975454
chr19	1	0.412909	9e-06	-0.129041	-0.345769	0.9995029
chr9	1	1.122809	8.8e-05	1.674062	1.445971	0.99077225
chr9	1	0.757439	1.8e-05	0.01002	0.010817	0.15302214
chr17	1	0.588992	3.1e-05	1.360486	0.927008	0.9995733
chr22	1	0.779985	0.000231	1.761115	3.537126	0.99959254
chr16	1	0.67464	2e-05	0.874715	0.075372	0.95137346
chr9	1	0.66597	1e-06	-0.406567	-0.337721	0.7274003
chr11	1	0.502286	3e-06	-0.250681	-0.291499	0.6118381
chr3	1	0.569049	4e-06	0.247131	-0.134561	0.986976
chr19	1	0.570242	5.6e-05	1.384739	1.849749	0.9964396
chr15	1	0.775349	7.3e-05	1.685806	1.61178	0.9760541
chr20	1	0.498293	9e-06	0.423766	-0.223219	0.9441571
chr11	1	0.79281	8.6e-05	2.096701	2.59233	0.99921024
chr20	1	0.57299	2.2e-05	1.2019	0.18774	0.99964505
chr19	1	0.53426	6.1e-05	1.038538	2.083315	0.99686277
chr6	1	0.847975	7.6e-05	2.124915	2.44007	0.77876806
chr20	1	0.598934	4.9e-05	1.472164	1.04127	0.9920262
chr20	1	0.576717	3.5e-05	1.240725	0.598699	0.9978945
chr18	1	0.803534	5.2e-05	1.438973	0.69368	0.9950414
chr17	1	0.447556	6e-06	-0.010183	-0.387035	0.9880131
chr12	1	0.627309	1.5e-05	0.772224	0.233938	0.02398023
chr16	1	0.62696	9e-06	0.532883	-0.192857	0.90021366
chr14	1	0.890833	0.000189	1.932688	4.866478	0.5099713
chr15	1	0.70963	1.5e-05	1.182296	-0.028603	0.99830693
chr20	1	0.670576	0.000241	2.218473	7.11082	0.9909041
chr12	1	0.594726	5e-06	0.526941	-0.249112	0.399313
chr11	1	0.756013	5.3e-05	1.799388	1.445748	0.9960154
chr22	1	0.764346	0.000167	1.612709	2.388189	0.98481774
chr10	1	0.547638	9e-06	0.333707	-0.007436	0.99856305
chr1	1	0.866327	5.5e-05	1.96564	3.610674	0.922433
chr12	1	0.753312	4.5e-05	1.720765	1.683087	0.99927735
chr16	1	0.543785	2e-06	-0.063425	-0.363549	0.55468297
chrX	1	0.628395	2e-06	-0.647798	-0.232933	0.0051597357
chrX	1	0.850769	3e-05	1.263945	0.511246	0.36856174
chr13	1	0.847074	5.6e-05	1.105856	0.922353	0.98946285
chr19	1	0.484691	2.7e-05	0.56161	0.495068	0.9997938
chr21	1	1.781806	0.000896	2.026574	4.169409	0.7841654
chr16	1	0.607767	8e-06	0.395282	-0.217242	0.99953306
chrX	1	1.014992	0.000207	2.675764	5.215517	0.22339636
chr9	1	0.824522	7e-06	0.315543	-0.214707	0.65515614
chr10	1	0.502756	5e-06	-0.074761	-0.178732	0.7831572
chrX	1	0.924272	4.2e-05	1.895847	0.830179	0.99656093
chr16	1	0.806613	9.8e-05	1.82087	1.977363	0.98184097
chr18	1	1.04877	0.000526	3.219953	10.142843	0.9793111
chr6	1	0.552639	2e-06	-0.12358	-0.298252	0.15432903
chr18	1	0.891767	0.000207	2.079748	3.783596	0.9960457
chr22	1	0.613254	1.6e-05	0.178922	-0.322586	0.9981855
chr20	1	0.48913	1.6e-05	0.328313	-0.001934	0.99075437
chr22	1	0.660995	3.2e-05	0.63196	-0.035351	0.9996444
chr11	1	0.826424	0.000174	2.368296	5.649884	0.9845699
chr14	1	0.583051	1.5e-05	0.056498	-0.024019	0.22385523
chr3	1	0.596567	7e-06	0.477439	-0.02377	0.1591275
chr9	1	1.012141	1e-05	1.170035	-0.153201	0.61235917
chr3	1	0.687099	1.4e-05	1.235132	0.234742	0.99623
chr9	1	1.01082	3.6e-05	1.164019	0.379857	0.99942386
chr22	1	0.736268	8.3e-05	1.346263	0.880208	0.99932325
chr9	1	0.669834	3e-06	-0.388968	-0.296716	0.27627885
chr17	1	0.41969	4e-06	-0.280235	-0.492159	0.6938901
chr6	1	0.501634	2e-06	-0.511898	-0.298252	0.14692098
chr20	1	0.402478	2e-06	-0.574358	-0.444505	0.61451316
chr18	1	0.916721	0.000294	2.260972	5.517936	0.98491526
chr5	1	0.821837	3.1e-05	1.802324	0.82234	0.9973262
chr7	1	0.698294	1.5e-05	0.779564	0.22454	0.24599656
chr9	1	0.66173	2e-06	-0.425877	-0.317218	0.04863128
chr11	1	0.791633	9.5e-05	2.087191	2.905035	0.99959296
chr22	1	0.591326	1.8e-05	-0.029163	-0.286681	0.99503183
chr14	1	0.712012	1.5e-05	0.842624	-0.024019	0.71177566
chr1	1	0.813911	2.7e-05	1.592244	1.486708	0.9995494
chr16	1	0.736372	3.5e-05	1.317291	0.44114	0.9963786
chr17	1	0.520785	1.4e-05	0.699486	0.033458	0.9999106
chr14	1	0.760422	2.1e-05	1.137724	0.144619	0.8461418
chr2	1	0.604858	1e-05	0.610096	0.290966	0.10118738
chr9	1	0.919187	1.8e-05	0.746685	0.010817	0.9998132
chr19	1	0.539202	2.3e-05	1.086087	0.308215	0.99604726
chr7	1	0.774434	1.1e-05	1.335484	0.064913	0.16305357
chr6	1	0.833496	4.2e-05	2.014681	1.181922	0.9965178
chr10	1	0.690887	2.7e-05	1.637406	0.763397	0.9975976
chr22	1	0.568499	1.7e-05	-0.24578	-0.304633	0.9752792
chr5	1	0.80781	5e-05	1.694654	1.526314	0.6002511
chr19	1	0.509348	3.5e-05	0.798847	0.868773	0.9997735
chr3	1	0.72701	1.6e-05	1.56916	0.308602	0.9156783
chr1	1	0.859702	4.2e-05	1.918445	2.624547	0.9982959
chr17	1	0.578781	2.9e-05	1.26153	0.821884	0.86558837
chr17	1	0.53046	1.1e-05	0.793247	-0.124227	0.9999049
chr10	1	0.58362	9e-06	0.661177	-0.007436	0.9987173
chr20	1	0.644842	0.000153	1.950397	4.328943	0.9774092
chr10	1	0.690308	2.5e-05	1.632137	0.677748	0.9967104
chr19	1	0.496103	1.3e-05	0.67141	-0.158916	0.9995978
chr6	1	0.785111	4.8e-05	1.646309	1.403948	0.87611187
chr17	1	0.476483	5e-06	0.270151	-0.439597	0.98336065
chr16	1	0.688307	2.1e-05	0.972698	0.099757	0.99970686
chr22	1	0.697024	8.6e-05	0.973857	0.934065	0.98987997
chr14	1	0.797341	5.6e-05	1.362776	1.12834	0.3590178
chr14	1	0.593035	6e-06	0.117359	-0.276975	0.99921656
chr16	1	0.810956	7.7e-05	1.852007	1.465288	0.9870367
chr18	1	0.629492	4e-06	0.175025	-0.263197	0.96964025
chr22	1	0.768192	0.000214	1.649205	3.231939	0.9991947
chr8	1	0.941568	0.000458	2.933243	15.422135	0.99982464
chr17	1	0.448806	8e-06	0.001931	-0.281912	0.35122758
chr8	1	0.83298	4.3e-05	2.092352	1.146969	0.9998964
chr16	1	0.652318	1.1e-05	0.714682	-0.144088	0.9882734
chr15	1	0.54431	6e-06	-0.084314	-0.283145	0.9068012
chr16	1	0.728237	1.3e-05	1.258969	-0.095319	0.9906451
chr19	1	0.496422	1.5e-05	0.674479	-0.06549	0.9988079
chr19	1	0.533828	4.5e-05	1.034381	1.335904	0.9949336
chr6	1	0.828932	0.000112	1.979934	3.772226	0.9703359
chr16	1	0.734676	5.8e-05	1.305132	1.001983	0.9583897
chr16	1	0.68134	3.9e-05	0.92275	0.538678	0.9871696
chr16	1	0.786361	8.3e-05	1.675677	1.611595	0.4278281
chr3	1	0.651893	1e-05	0.940481	0.087021	0.8198277
chr5	1	0.732852	2.2e-05	1.119283	0.488879	0.9911648
chr8	1	0.761521	2.9e-05	1.538983	0.665398	0.36403334
chr19	1	0.492077	1.4e-05	0.632674	-0.112203	0.9992239
chr1	1	0.714667	1.1e-05	0.885259	0.273013	0.30155173
chr20	1	0.474735	5e-06	0.178358	-0.349668	0.99793434
chr10	1	0.555923	6e-06	0.409108	-0.135908	0.9963567
chr15	1	0.589723	6e-06	0.26362	-0.283145	0.98727435
chr16	1	0.674015	1.4e-05	0.870234	-0.070935	0.99939924
chr19	1	0.501172	1.7e-05	0.720182	0.027936	0.9993303
chr19	1	0.560888	6.1e-05	1.294739	2.083315	0.9965143
chr17	1	0.588818	5.7e-05	1.3588	2.293613	0.999206
chr1	1	0.839097	5.4e-05	1.771661	3.534818	0.99857324
chr9	1	1.040262	4.3e-05	1.298109	0.523372	0.99976003
chr1	1	0.596574	3e-06	0.044	-0.333834	0.9709498
chr22	1	0.706219	8.6e-05	1.061113	0.934065	0.9976535
chr17	1	0.501308	2.1e-05	0.510732	0.401391	0.8909003
chr11	1	0.791188	0.000152	2.083595	4.885496	0.9973166
chr16	1	0.617812	2.7e-05	0.467298	0.246064	0.9965924
chr15	1	0.772861	8e-05	1.666744	1.809758	0.89610577
chr19	1	0.482342	1.7e-05	0.539009	0.027936	0.9694567
chr19	1	0.390732	5e-06	-0.342417	-0.532621	0.9990181
chr9	1	1.04563	3.8e-05	1.322557	0.420861	0.8398478
chr4	1	1.069083	3.1e-05	2.070372	0.518464	0.14676517
chr9	1	0.89178	1.7e-05	0.621863	-0.009685	0.99246293
chr1	1	0.806718	3.9e-05	1.541003	2.396979	0.9968508
chr15	1	0.712453	3.8e-05	1.203924	0.621894	0.99284995
chr19	1	0.516354	3e-05	0.866255	0.635207	0.99948096
chr6	1	0.900738	0.000152	2.526618	5.2524	0.980452
chr7	1	0.577859	2e-06	-0.099766	-0.294247	0.19964913
chr17	1	0.567718	3.4e-05	1.154318	1.084693	0.9983803
chr17	1	0.522573	1.4e-05	0.716813	0.033458	0.9805483
chr22	1	0.780868	0.000278	1.769494	4.380877	0.99938226
chr21	1	1.589867	0.00039	1.53583	1.615098	0.99964964
chr15	1	0.67055	2.2e-05	0.882882	0.169375	0.8165976
chr11	1	0.578999	6e-06	0.369146	-0.187264	0.99484825
chrX	1	0.929294	6.8e-05	1.939021	1.521202	0.7341156
chr14	1	0.630349	1e-05	0.344819	-0.16455	0.92635226
chr17	1	0.47529	7e-06	0.25859	-0.334474	0.99650085
chr4	1	1.073669	5e-05	2.098139	0.984624	0.9978327
chr11	1	0.722533	3.4e-05	1.528875	0.785594	0.94475186
chr9	1	1.14785	0.000195	1.788108	3.639707	0.9948002
chr11	1	0.704795	3.8e-05	1.385555	0.924574	0.9436931
chr1	1	0.782585	3e-05	1.369087	1.714276	0.98806834
chr9	1	1.114673	9.3e-05	1.637007	1.548482	0.99694246
chr1	1	0.911629	4e-05	2.288357	2.472835	0.99113274
chr17	1	0.576498	2.9e-05	1.239405	0.821884	0.9996742
chr13	1	0.758824	3e-06	0.588775	-0.295066	0.9990166
chr21	1	1.654329	0.000388	1.700645	1.605002	0.9551651
chr21	1	1.349585	6.6e-05	0.921484	-0.02047	0.99977434
chrX	1	0.766815	4e-06	0.542195	-0.179777	0.061985314
chr21	1	1.505879	6.5e-05	1.321092	-0.025518	0.9986779
chr6	1	0.772765	3.6e-05	1.552315	0.959896	0.9899249
chr14	1	0.87039	0.000121	1.808071	2.95525	0.9837198
chr8	1	0.797874	3.4e-05	1.820496	0.837388	0.10891396
chr12	1	0.742663	5.7e-05	1.6406	2.262747	0.99484116
chr7	1	0.887149	0.000106	2.158447	3.856045	0.9995874
chr16	1	0.798035	9.9e-05	1.759372	2.001747	0.9967278
chr22	1	0.702316	3.8e-05	1.024076	0.072362	0.9805869
chr19	1	0.516554	2.7e-05	0.86818	0.495068	0.99223244
chr15	1	0.589292	8e-06	0.260318	-0.22658	0.98403406
chr13	1	0.723532	6e-06	0.381989	-0.226155	0.015644372
chr10	1	0.473496	2e-06	-0.341054	-0.307205	0.58904636
chr19	1	0.538959	3.8e-05	1.083749	1.008912	0.9966787
chr17	1	0.662433	0.000196	2.072209	9.599693	0.998203
chr11	1	0.436331	1e-06	-0.783585	-0.360989	0.46940023
chr12	1	0.540506	2e-06	0.118777	-0.394027	0.9187566
chr13	1	0.897773	4.4e-05	1.402916	0.646711	0.9364047
chr19	1	0.53982	5.3e-05	1.092033	1.70961	0.37843388
chr22	1	0.727843	8.1e-05	1.266314	0.844304	0.9998259
chr8	1	0.649678	9e-06	0.672886	-0.022562	0.3289041
chr7	1	0.883752	6.7e-05	2.133645	2.299686	0.99887663
chr12	1	0.828561	0.000106	2.287234	4.62969	0.99746764
chr4	1	0.901209	1.2e-05	1.05397	0.052304	0.95200133
chr20	1	0.608151	4.3e-05	1.568179	0.851597	0.9908539
chr5	1	0.757676	1.3e-05	1.309829	0.155418	0.8339826
chr5	1	0.852142	3.3e-05	2.034942	0.896443	0.9952278
chr14	1	0.68628	9e-06	0.685766	-0.192656	0.9998473
chr12	1	0.810848	0.00014	2.153892	6.272059	0.9997717
chr9	1	1.036621	5.7e-05	1.281527	0.810403	0.99910545
chr7	1	0.904262	0.000115	2.283394	4.215205	0.9980936
chr9	1	1.041398	7.8e-05	1.303283	1.240949	0.8561536
chr15	1	0.769345	5.4e-05	1.639806	1.074413	0.83018863
chr20	1	0.542893	1e-05	0.888373	-0.191607	0.9925965
chr2	1	0.72696	2.5e-05	1.695792	1.446777	0.9759611
chr18	1	1.00799	0.000505	2.923796	9.724209	0.8682604
chr22	1	0.724461	0.000105	1.23422	1.275156	0.99884766
chr9	1	1.152486	5.9e-05	1.809223	0.851407	0.9956303
chr12	1	0.8073	0.00011	2.127183	4.82291	0.9990022
chr20	1	0.606181	6e-05	1.547657	1.389005	0.9995944
chr5	1	0.912933	0.000104	2.501569	3.52708	0.99647415
chr15	1	0.716705	4.1e-05	1.236501	0.706741	0.9131868
chr9	1	0.738619	4e-06	-0.075694	-0.276214	0.56590074
chr22	1	0.705602	6.9e-05	1.055258	0.628878	0.99992466
chr11	1	0.6117	5e-06	0.633365	-0.222009	0.9309347
chr20	1	0.395704	2e-06	-0.644924	-0.444505	0.8509562
chr11	1	0.561747	6e-06	0.229753	-0.187264	0.55918443
chr12	1	0.524631	2e-06	-0.000729	-0.394027	0.99208426
chr7	1	0.866385	6.2e-05	2.006844	2.100152	0.97362447
chr16	1	0.736126	2.6e-05	1.315527	0.221679	0.98976743
chr20	1	0.670283	0.000195	2.215421	5.656657	0.99824995
chr17	1	0.556589	3.5e-05	1.046465	1.137255	0.99571586
chr13	1	0.933444	6.4e-05	1.611922	1.106114	0.9788716
chr12	1	0.780505	2.7e-05	1.925472	0.813598	0.99685264
chr22	1	0.60724	1.8e-05	0.121852	-0.286681	0.97777283
chr5	1	0.912149	0.000101	2.495551	3.415927	0.98813
chr12	1	0.731787	5.7e-05	1.558727	2.262747	0.9576428
chr11	1	0.638007	1.4e-05	0.84592	0.090695	0.9748694
chr18	1	0.572209	4e-06	-0.240982	-0.263197	0.6799625
chr13	1	0.720888	4e-06	0.366497	-0.272096	0.26914296
chr20	1	0.603263	7.1e-05	1.51726	1.736739	0.9953888
chr19	1	0.524784	2e-05	0.947365	0.168076	0.99985516
chr6	1	0.868603	0.000196	2.281963	6.880592	0.9789624
chr18	1	0.978432	0.00049	2.709137	9.425185	0.8858732
chr11	1	0.596778	6e-06	0.512798	-0.187264	0.35813326
chr10	1	0.750392	9.8e-05	2.178957	3.803904	0.96347284
chr7	1	0.832068	5.7e-05	1.756286	1.900619	0.9637141
chr16	1	0.801685	7.4e-05	1.78554	1.392135	0.99861616
chr8	1	0.735645	3e-05	1.338603	0.699796	0.9999331
chr16	1	0.709692	3.1e-05	1.126014	0.343602	0.99959934
chr10	1	0.715451	7.4e-05	1.860962	2.776127	0.9996873
chr21	1	0.286203	1e-06	-1.797341	-0.348593	0.04753369
chr9	1	0.775527	6e-06	0.0924	-0.23521	0.32253277
chr22	1	0.647543	3.7e-05	0.504307	0.05441	0.9993401
chr12	1	0.775807	6.4e-05	1.890106	2.600881	0.558606
chr16	1	0.712346	6.8e-05	1.145041	1.245828	0.96542
chr10	1	0.738873	6e-05	2.074124	2.17659	0.99678665
chr12	1	0.760196	2.9e-05	1.772587	0.910207	0.988902
chrX	1	1.172308	0.000589	4.028205	15.368237	0.2123087
chr20	1	0.3924	3e-06	-0.679342	-0.412893	0.5401673
chr2	1	0.613728	4e-06	0.688965	-0.171358	0.98616326
chr7	1	0.847836	7.3e-05	1.871412	2.539126	0.9964186
chr1	1	0.899602	7.4e-05	2.202681	5.051937	0.97338486
chr15	1	0.776308	6.3e-05	1.693153	1.328956	0.98484266
chr10	1	0.642344	9e-06	1.19562	-0.007436	0.92964876
chr17	1	0.522776	2.3e-05	0.718781	0.506514	0.6935165
chr19	1	0.51645	2.2e-05	0.867179	0.261502	0.999845
chr1	1	0.928023	0.000134	2.405143	9.603292	0.9920293
chr21	1	1.870711	0.00095	2.253884	4.442004	0.96486956
chr21	1	1.75252	0.000848	1.951697	3.927103	0.99085927
chr17	1	0.550529	3.1e-05	0.987737	0.927008	0.9989067
chr14	1	0.846427	5.7e-05	1.661996	1.156446	0.99753773
chr16	1	0.623336	1.2e-05	0.506901	-0.119704	0.9627825
chr21	1	1.759138	0.000885	1.968618	4.113881	0.99457467
chr15	1	0.733282	5.4e-05	1.363507	1.074413	0.99107254
chr22	1	0.621417	1.6e-05	0.256385	-0.322586	0.9230516
chr7	1	0.842349	3.3e-05	1.83135	0.942859	0.99954796
chr14	1	0.755041	1.4e-05	1.104922	-0.052125	0.997929
chr20	1	0.561852	3.9e-05	1.085873	0.725148	0.9990816
chr19	1	0.46748	1.1e-05	0.396014	-0.252343	0.9959153
chr9	1	1.186935	0.000125	1.966117	2.204553	0.9991456
chr22	1	0.75439	0.000134	1.518231	1.795768	0.98222786
chr13	1	0.872867	3.2e-05	1.256984	0.371069	0.077062726
chr17	1	0.536089	2.6e-05	0.847798	0.664199	0.97885454
chr14	1	0.562945	5e-06	-0.066065	-0.305082	0.86823547
chr11	1	0.614483	1.5e-05	0.655851	0.12544	0.99907124
chr6	1	0.66846	8e-06	0.758205	-0.076226	0.18586358
chr19	1	0.480572	1.5e-05	0.521979	-0.06549	0.9884496
chr15	1	0.706995	2.3e-05	1.162107	0.197657	0.96789205
chr19	1	0.482884	1e-05	0.544224	-0.299056	0.9992425
chr5	1	0.73282	1.1e-05	1.119037	0.081316	0.34213573
chr7	1	0.80197	3.3e-05	1.536532	0.942859	0.99052525
chr19	1	0.555152	4.6e-05	1.23955	1.382618	0.9986923
chr19	1	0.507013	3.4e-05	0.776381	0.82206	0.14055073
chr10	1	0.546557	3e-06	0.323869	-0.264381	0.05749461
chr10	1	0.570662	7e-06	0.543247	-0.093084	0.9746027
chr22	1	0.600492	1.9e-05	0.057817	-0.268729	0.99143016
chr18	1	0.603569	2e-06	-0.013236	-0.303067	0.11568165
chr13	1	0.954386	6.8e-05	1.734627	1.197995	0.5997753
chr11	1	0.852832	0.000276	2.581668	9.193867	0.99888533
chr6	1	0.698646	1.6e-05	0.988022	0.219809	0.65773034
chr8	1	0.705335	2.8e-05	1.103886	0.631	0.9991505
chr8	1	0.710795	2.4e-05	1.146168	0.493408	0.9988121
chr10	1	0.641072	1.4e-05	1.184044	0.206684	0.35008377
chr19	1	0.545948	3.2e-05	1.150994	0.728633	0.9990758
chr16	1	0.621595	1.6e-05	0.494419	-0.022166	0.9992134
chr19	1	0.510359	1.8e-05	0.808574	0.074649	0.9991516
chr16	1	0.662392	1.8e-05	0.786906	0.026603	0.99166965
chr8	1	0.799886	7.4e-05	1.836077	2.213307	0.9949477
chr8	1	0.691852	9e-06	0.999476	-0.022562	0.9349569
chr10	1	0.750647	9.9e-05	2.181278	3.846728	0.99575335
chr19	1	0.574494	8.7e-05	1.425649	3.297857	0.9981036
chr21	1	1.285593	2.2e-05	0.757871	-0.242584	0.13073829
chr19	1	0.531758	5.7e-05	1.014465	1.896462	0.9999554
chr12	1	0.627573	2.4e-05	0.774211	0.668683	0.9976524
chr18	1	0.817821	6.9e-05	1.542729	1.032574	0.85640335
chr3	1	0.765889	2.5e-05	1.894552	0.640975	0.996977
chr17	1	0.575915	3.4e-05	1.233755	1.084693	0.8378724
chr8	1	0.879579	0.000147	2.453209	4.72436	0.99913454
chr7	1	0.913284	0.000143	2.349266	5.332592	0.9999391
chr20	1	0.511108	7e-06	0.557263	-0.286444	0.7302961
chr17	1	0.533992	1.8e-05	0.827476	0.243705	0.9857271
chr22	1	0.64225	2.5e-05	0.45408	-0.161016	0.98510283
chr2	1	0.754326	4.4e-05	1.939123	2.910803	0.93132937
chr19	1	0.597127	0.000171	1.643413	7.221761	0.99928796
chr3	1	0.815193	8.9e-05	2.307194	3.004511	0.99104226
chrX	1	0.851566	2.1e-05	1.270796	0.272046	0.06023529
chr21	1	1.561678	0.000257	1.463757	0.943707	0.99792635
chr22	1	0.667495	3.4e-05	0.693642	0.000553	0.91710186
chr9	1	1.227378	0.000193	2.150311	3.598703	0.99630475
chr16	1	0.772759	3.4e-05	1.578161	0.416755	0.89626175
chr4	1	1.05628	2.7e-05	1.992856	0.420325	0.72990376
chr19	1	0.546569	5.2e-05	1.156969	1.662896	0.9974633
chr4	1	0.897237	1e-05	1.029922	0.003235	0.7030847
chr10	1	0.587738	1.1e-05	0.698654	0.078212	0.94351816
chr14	1	0.638896	8e-06	0.39692	-0.220763	0.99811685
chr20	1	0.590014	5.3e-05	1.379242	1.167719	0.9220958
chr10	1	0.735374	4.9e-05	2.04228	1.705526	0.9984886
chr10	1	0.6413	9e-06	1.186119	-0.007436	0.8307287
chr18	1	0.655241	5e-06	0.362023	-0.243262	0.28547007
chr13	1	0.992332	9.2e-05	1.956963	1.749278	0.9788066
chr6	1	0.77126	1.8e-05	1.540857	0.293817	0.97055304
