chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr7	1	0.6966	7e-06	0.767196	-0.094714	0.9813625
chr5	1	0.954861	0.000209	2.823404	7.41746	0.9960449
chr19	1	0.516401	2.6e-05	0.866707	0.448355	0.99860746
chr5	1	0.787906	1e-05	1.541872	0.044264	0.9230865
chr13	1	0.653044	5e-06	-0.03102	-0.249126	0.9511546
chr9	1	1.198802	0.000146	2.020164	2.635099	0.99956036
chr16	1	0.733209	4.5e-05	1.294614	0.684985	0.9773006
chr1	1	0.848266	4.8e-05	1.836979	3.079682	0.9214406
chr11	1	0.654734	1.6e-05	0.981072	0.160185	0.39054003
chr11	1	0.845415	0.000173	2.521739	5.615139	0.997775
chrX	1	0.819606	1e-06	0.996037	-0.25951	0.016027182
chr11	1	0.607077	6e-06	0.596012	-0.187264	0.9946313
chr15	1	0.640374	1.7e-05	0.651686	0.027962	0.059446603
chr14	1	0.547798	4e-06	-0.158398	-0.333188	0.6320497
chr11	1	0.646692	1.2e-05	0.916094	0.021205	0.92519546
chr22	1	0.829204	0.000415	2.228178	6.840321	0.997499
chr19	1	0.491795	1.3e-05	0.629961	-0.158916	0.9991312
chr14	1	0.594459	8e-06	0.12604	-0.220763	0.86779344
chr10	1	0.626227	1.2e-05	1.04894	0.121036	0.99062
chr21	1	1.296943	3.9e-05	0.78689	-0.156767	0.98832524
chr8	1	0.631564	1.1e-05	0.532613	0.046234	0.036718816
chr15	1	0.461874	2e-06	-0.715903	-0.396275	0.9934525
chr20	1	0.51446	1.2e-05	0.592181	-0.128383	0.9684644
chr22	1	0.673262	4.4e-05	0.748368	0.180075	0.9986778
chr17	1	0.5341	1.6e-05	0.828523	0.138582	0.99429965
chrX	1	0.823752	1.3e-05	1.03168	0.059423	0.67678237
chr16	1	0.656277	1.1e-05	0.743065	-0.144088	0.99494267
chr9	1	0.77027	5e-06	0.068457	-0.255712	0.96462977
chr21	1	1.1273	1.1e-05	0.353152	-0.298112	0.9985156
chr11	1	0.701795	2.5e-05	1.361316	0.47289	0.99825317
chr19	1	0.590795	0.000111	1.58249	4.418972	0.9961639
chr11	1	0.719427	3e-05	1.503779	0.646614	0.23806125
chr9	1	0.930888	1.5e-05	0.799976	-0.05069	0.9915575
chr18	1	0.635844	6e-06	0.221156	-0.223327	0.18837184
chr5	1	0.739282	9e-06	1.168639	0.007213	0.9902804
chr20	1	0.567751	3e-05	1.147324	0.440638	0.8582073
chr14	1	0.798908	6.2e-05	1.372328	1.296978	0.9868083
chr9	1	0.972765	2.1e-05	0.990701	0.072323	0.9927212
chr19	1	0.53394	3.7e-05	1.035459	0.962199	0.96583414
chr20	1	0.559855	2.5e-05	1.06507	0.282577	0.99430126
chr16	1	0.69991	3e-05	1.055884	0.319217	0.9737203
chr17	1	0.504879	9e-06	0.545339	-0.22935	0.8829359
chr18	1	0.989345	0.000495	2.78839	9.52486	0.88737583
chr7	1	0.966702	0.000298	2.739286	11.518123	0.99145234
chr12	1	0.665746	2.1e-05	1.061575	0.523768	0.9818897
chrX	1	0.965059	0.000112	2.246492	2.690625	0.9997834
chr20	1	0.401535	3e-06	-0.584181	-0.412893	0.88912416
chr1	1	0.671738	1.3e-05	0.579446	0.424725	0.092517525
chr10	1	0.635591	1.2e-05	1.134161	0.121036	0.8936163
chr20	1	0.528872	1.6e-05	0.742314	-0.001934	0.6844947
chr4	1	1.094363	3.1e-05	2.223432	0.518464	0.99621534
chr22	1	0.599646	1.8e-05	0.049789	-0.286681	0.99073166
chr20	1	0.549686	2.1e-05	0.959138	0.156128	0.7046701
chr9	1	1.231423	0.000199	2.168733	3.721716	0.98590934
chr7	1	0.86776	6.1e-05	2.016883	2.060246	0.9963046
chr17	1	0.505203	8e-06	0.548479	-0.281912	0.9993427
chr15	1	0.610809	7e-06	0.425172	-0.254862	0.9961511
chr19	1	0.576461	8.3e-05	1.444575	3.111004	0.99577874
chr10	1	0.768491	0.000134	2.343675	5.34557	0.99609494
chr20	1	0.617408	9e-05	1.664611	2.337372	0.888551
chr10	1	0.685392	6.2e-05	1.587397	2.262238	0.98102075
chr16	1	0.609034	1.8e-05	0.404366	0.026603	0.9637404
chr4	1	0.909152	7e-06	1.102062	-0.07037	0.63121814
chr14	1	0.625049	1e-05	0.312511	-0.16455	0.9914714
chr21	1	1.968686	0.000998	2.504384	4.68431	0.69337374
chr1	1	0.864376	3.8e-05	1.951741	2.321123	0.9575113
chr11	1	0.777072	9.9e-05	1.96954	3.044014	0.9867913
chrX	1	1.0475	0.000328	2.955235	8.43143	0.61525315
chr15	1	0.80269	0.000165	1.895281	4.213767	0.9338265
chr19	1	0.426864	3e-06	0.005227	-0.626048	0.96512806
chr12	1	0.829518	0.000123	2.294438	5.450874	0.9863695
chr14	1	0.699385	1.4e-05	0.765652	-0.052125	0.9559695
chr1	1	0.721047	1.1e-05	0.930709	0.273013	0.06592724
chr15	1	0.673528	9e-06	0.905698	-0.198297	0.08931881
chr11	1	0.634269	1.1e-05	0.815718	-0.01354	0.20070633
chr20	1	0.345634	3e-06	-1.166513	-0.412893	0.21537358
chr4	1	0.905772	9e-06	1.081597	-0.0213	0.96585816
chr13	1	0.904485	5.1e-05	1.442243	0.807502	0.4548405
chr13	1	0.784363	9e-06	0.738415	-0.157245	0.97193736
chr10	1	0.607051	8e-06	0.874421	-0.05026	0.88012433
chr10	1	0.700606	4.2e-05	1.725858	1.405757	0.63506824
chr9	1	0.951145	1.2e-05	0.892235	-0.112196	0.5237743
chr11	1	0.849506	0.000261	2.554794	8.672693	0.9838507
chrX	1	1.197888	0.000602	4.248115	15.713748	0.3401482
chr8	1	0.802429	4.9e-05	1.855769	1.353357	0.99134564
chr17	1	0.562053	3e-05	1.099418	0.874446	0.95363677
chr3	1	0.845703	0.00011	2.562542	3.780047	0.99527323
chr22	1	0.704881	8.4e-05	1.048416	0.89816	0.96744835
chr17	1	0.550026	1.6e-05	0.982863	0.138582	0.9853264
chr15	1	0.613154	2.2e-05	0.443138	0.169375	0.85913634
chr14	1	0.851963	0.000113	1.695743	2.730399	0.93199956
chr7	1	0.671378	8e-06	0.583043	-0.054807	0.6032363
chr19	1	0.442753	2e-05	0.158103	0.168076	0.9997077
chr9	1	0.746495	6e-06	-0.039823	-0.23521	0.30329955
chr11	1	0.784338	0.000157	2.028248	5.059221	0.96449697
chr19	1	0.488517	2.2e-05	0.598421	0.261502	0.99906594
chr17	1	0.428011	3e-06	-0.199595	-0.544721	0.5392535
chr4	1	1.062273	3.3e-05	2.029141	0.567533	0.99744004
chr7	1	0.748215	8e-06	1.144051	-0.054807	0.9949986
chr17	1	0.476271	1.3e-05	0.268097	-0.019103	0.99716187
chr15	1	0.705225	2e-05	1.148546	0.11281	0.37696484
chr7	1	0.672518	1e-05	0.591366	0.025006	0.95973563
chr19	1	0.548818	4e-05	1.178608	1.102339	0.9960307
chr21	1	1.242742	1.6e-05	0.648311	-0.272872	0.19474602
chr12	1	0.439187	1e-06	-0.643945	-0.442332	0.05726707
chr17	1	0.580991	3.8e-05	1.282947	1.29494	0.9972193
chr16	1	0.861858	0.000304	2.216939	7.000569	0.9959755
chr13	1	0.976359	7.9e-05	1.863373	1.450666	0.8590792
chr19	1	0.459834	1.3e-05	0.322448	-0.158916	0.9980519
chr21	1	1.076131	1.4e-05	0.222325	-0.282968	0.21120146
chr10	1	0.64301	1.3e-05	1.201681	0.16386	0.71179366
chrX	1	0.979935	0.000146	2.37438	3.594271	0.97424006
chr11	1	0.525876	4e-06	-0.060078	-0.256754	0.5871121
chr16	1	0.520745	2e-06	-0.228605	-0.363549	0.7740655
chrX	1	1.009262	0.000195	2.626504	4.896583	0.9951451
chr18	1	0.693715	9e-06	0.641433	-0.163522	0.67483306
chr18	1	0.815997	5.9e-05	1.529483	0.833225	0.97820836
chr3	1	0.779292	3.5e-05	2.006726	1.010277	0.9919632
chr11	1	0.734043	6.5e-05	1.621874	1.862687	0.98807806
chr12	1	0.758007	3.5e-05	1.756109	1.200037	0.9756102
chr20	1	0.618739	8e-05	1.678477	2.02125	0.98443663
chr9	1	0.725354	4e-06	-0.136108	-0.276214	0.042272955
chr18	1	0.903807	0.00016	2.167187	2.846654	0.952544
chr17	1	0.563068	3.4e-05	1.109254	1.084693	0.99969506
chr6	1	0.755448	3e-05	1.420475	0.73787	0.9939662
chr8	1	0.781763	2.2e-05	1.695734	0.424612	0.9748
chr1	1	0.904569	8.8e-05	2.238064	6.11392	0.9830706
chr5	1	0.838989	4.7e-05	1.933981	1.41516	0.9756075
chr22	1	0.72016	6.8e-05	1.193406	0.610926	0.994251
chr10	1	0.642929	2.3e-05	1.200944	0.5921	0.997436
chr10	1	0.63861	9e-06	1.161637	-0.007436	0.9479437
chr11	1	0.776383	0.000109	1.963973	3.391464	0.99383104
chr4	1	1.269603	0.000388	3.284432	9.277362	0.9933455
chr20	1	0.502998	7e-06	0.472779	-0.286444	0.97652054
chr16	1	0.662949	2.4e-05	0.790899	0.17291	0.9899826
chr18	1	0.782876	4.9e-05	1.288948	0.633875	0.55877084
chr18	1	0.818544	4.6e-05	1.54798	0.574071	0.5014502
chr9	1	1.150378	7.9e-05	1.799622	1.261451	0.97311205
chrX	1	0.903912	2.9e-05	1.720813	0.484668	0.6166104
chr14	1	0.760974	3.5e-05	1.141089	0.538107	0.9415505
chr12	1	0.647913	1.6e-05	0.927329	0.282243	0.36270103
chr3	1	0.769043	5.5e-05	1.920949	1.748882	0.83996326
chr4	1	0.968075	1.2e-05	1.458814	0.052304	0.5503487
chr10	1	0.730517	4.4e-05	1.998076	1.491405	0.99440277
chr10	1	0.630885	2.3e-05	1.091332	0.5921	0.9840071
chr13	1	1.024065	0.00023	2.142896	4.919161	0.87252545
chr16	1	0.853231	0.000224	2.155089	5.049809	0.99194527
chr22	1	0.734701	0.000103	1.331393	1.239251	0.9988787
chr11	1	0.609112	8e-06	0.612454	-0.117774	0.32515684
chr12	1	0.68463	1.9e-05	1.203732	0.427158	0.99115026
chr22	1	0.775811	0.000201	1.721506	2.998562	0.968632
chr16	1	0.876955	0.000301	2.325174	6.927415	0.9932898
chr16	1	0.66913	9e-06	0.835212	-0.192857	0.9994513
chr12	1	0.762897	6.7e-05	1.79292	2.745796	0.9988624
chr7	1	0.784367	5e-05	1.408007	1.621273	0.99941576
chr21	1	1.854654	0.000936	2.21283	4.371331	0.95352006
chr17	1	0.575074	4e-05	1.225605	1.400063	0.99796104
chr19	1	0.412909	9e-06	-0.129041	-0.345769	0.99578196
chr9	1	1.122809	8.8e-05	1.674062	1.445971	0.95944643
chr9	1	0.757439	1.8e-05	0.01002	0.010817	0.9452927
chr17	1	0.588992	3.1e-05	1.360486	0.927008	0.99521625
chr22	1	0.779985	0.000231	1.761115	3.537126	0.9994249
chr16	1	0.67464	2e-05	0.874715	0.075372	0.98717105
chr9	1	0.66597	1e-06	-0.406567	-0.337721	0.832929
chr11	1	0.502286	3e-06	-0.250681	-0.291499	0.5619293
chr3	1	0.569049	4e-06	0.247131	-0.134561	0.96389806
chr19	1	0.570242	5.6e-05	1.384739	1.849749	0.995554
chr15	1	0.775349	7.3e-05	1.685806	1.61178	0.9973386
chr20	1	0.498293	9e-06	0.423766	-0.223219	0.9254278
chr11	1	0.79281	8.6e-05	2.096701	2.59233	0.9973965
chr20	1	0.57299	2.2e-05	1.2019	0.18774	0.99400306
chr19	1	0.53426	6.1e-05	1.038538	2.083315	0.9995754
chr6	1	0.847975	7.6e-05	2.124915	2.44007	0.9741411
chr20	1	0.598934	4.9e-05	1.472164	1.04127	0.97872436
chr20	1	0.576717	3.5e-05	1.240725	0.598699	0.9990077
chr18	1	0.803534	5.2e-05	1.438973	0.69368	0.980054
chr17	1	0.447556	6e-06	-0.010183	-0.387035	0.9930085
chr12	1	0.627309	1.5e-05	0.772224	0.233938	0.09447932
chr16	1	0.62696	9e-06	0.532883	-0.192857	0.912488
chr14	1	0.890833	0.000189	1.932688	4.866478	0.6506847
chr15	1	0.70963	1.5e-05	1.182296	-0.028603	0.9937873
chr20	1	0.670576	0.000241	2.218473	7.11082	0.98398805
chr12	1	0.594726	5e-06	0.526941	-0.249112	0.20288521
chr11	1	0.756013	5.3e-05	1.799388	1.445748	0.99747765
chr22	1	0.764346	0.000167	1.612709	2.388189	0.99416995
chr10	1	0.547638	9e-06	0.333707	-0.007436	0.8726824
chr1	1	0.866327	5.5e-05	1.96564	3.610674	0.9834002
chr12	1	0.753312	4.5e-05	1.720765	1.683087	0.9945421
chr16	1	0.543785	2e-06	-0.063425	-0.363549	0.40901324
chrX	1	0.628395	2e-06	-0.647798	-0.232933	0.011987865
chrX	1	0.850769	3e-05	1.263945	0.511246	0.070369035
chr13	1	0.847074	5.6e-05	1.105856	0.922353	0.8407819
chr19	1	0.484691	2.7e-05	0.56161	0.495068	0.99798375
chr21	1	1.781806	0.000896	2.026574	4.169409	0.97320426
chr16	1	0.607767	8e-06	0.395282	-0.217242	0.9975519
chrX	1	1.014992	0.000207	2.675764	5.215517	0.34011513
chr9	1	0.824522	7e-06	0.315543	-0.214707	0.9704134
chr10	1	0.502756	5e-06	-0.074761	-0.178732	0.93567324
chrX	1	0.924272	4.2e-05	1.895847	0.830179	0.98013115
chr16	1	0.806613	9.8e-05	1.82087	1.977363	0.9919864
chr18	1	1.04877	0.000526	3.219953	10.142843	0.8504715
chr6	1	0.552639	2e-06	-0.12358	-0.298252	0.6815958
chr18	1	0.891767	0.000207	2.079748	3.783596	0.996739
chr22	1	0.613254	1.6e-05	0.178922	-0.322586	0.996444
chr20	1	0.48913	1.6e-05	0.328313	-0.001934	0.9975146
chr22	1	0.660995	3.2e-05	0.63196	-0.035351	0.98886216
chr11	1	0.826424	0.000174	2.368296	5.649884	0.98901093
chr14	1	0.583051	1.5e-05	0.056498	-0.024019	0.51971203
chr3	1	0.596567	7e-06	0.477439	-0.02377	0.24369562
chr9	1	1.012141	1e-05	1.170035	-0.153201	0.38654786
chr3	1	0.687099	1.4e-05	1.235132	0.234742	0.99321353
chr9	1	1.01082	3.6e-05	1.164019	0.379857	0.9953189
chr22	1	0.736268	8.3e-05	1.346263	0.880208	0.9905231
chr9	1	0.669834	3e-06	-0.388968	-0.296716	0.6759749
chr17	1	0.41969	4e-06	-0.280235	-0.492159	0.8278061
chr6	1	0.501634	2e-06	-0.511898	-0.298252	0.68853843
chr20	1	0.402478	2e-06	-0.574358	-0.444505	0.43722415
chr18	1	0.916721	0.000294	2.260972	5.517936	0.7879608
chr5	1	0.821837	3.1e-05	1.802324	0.82234	0.9951939
chr7	1	0.698294	1.5e-05	0.779564	0.22454	0.52201337
chr9	1	0.66173	2e-06	-0.425877	-0.317218	0.09277344
chr11	1	0.791633	9.5e-05	2.087191	2.905035	0.9925423
chr22	1	0.591326	1.8e-05	-0.029163	-0.286681	0.996848
chr14	1	0.712012	1.5e-05	0.842624	-0.024019	0.80412567
chr1	1	0.813911	2.7e-05	1.592244	1.486708	0.9989414
chr16	1	0.736372	3.5e-05	1.317291	0.44114	0.9906386
chr17	1	0.520785	1.4e-05	0.699486	0.033458	0.9992931
chr14	1	0.760422	2.1e-05	1.137724	0.144619	0.79863656
chr2	1	0.604858	1e-05	0.610096	0.290966	0.20790833
chr9	1	0.919187	1.8e-05	0.746685	0.010817	0.9981265
chr19	1	0.539202	2.3e-05	1.086087	0.308215	0.9983977
chr7	1	0.774434	1.1e-05	1.335484	0.064913	0.3119151
chr6	1	0.833496	4.2e-05	2.014681	1.181922	0.9971577
chr10	1	0.690887	2.7e-05	1.637406	0.763397	0.9962368
chr22	1	0.568499	1.7e-05	-0.24578	-0.304633	0.9311216
chr5	1	0.80781	5e-05	1.694654	1.526314	0.40823972
chr19	1	0.509348	3.5e-05	0.798847	0.868773	0.99872106
chr3	1	0.72701	1.6e-05	1.56916	0.308602	0.9735086
chr1	1	0.859702	4.2e-05	1.918445	2.624547	0.99504125
chr17	1	0.578781	2.9e-05	1.26153	0.821884	0.82287467
chr17	1	0.53046	1.1e-05	0.793247	-0.124227	0.9988737
chr10	1	0.58362	9e-06	0.661177	-0.007436	0.9883662
chr20	1	0.644842	0.000153	1.950397	4.328943	0.9936394
chr10	1	0.690308	2.5e-05	1.632137	0.677748	0.9975736
chr19	1	0.496103	1.3e-05	0.67141	-0.158916	0.99958587
chr6	1	0.785111	4.8e-05	1.646309	1.403948	0.67909515
chr17	1	0.476483	5e-06	0.270151	-0.439597	0.9549386
chr16	1	0.688307	2.1e-05	0.972698	0.099757	0.9979402
chr22	1	0.697024	8.6e-05	0.973857	0.934065	0.9047234
chr14	1	0.797341	5.6e-05	1.362776	1.12834	0.8067762
chr14	1	0.593035	6e-06	0.117359	-0.276975	0.9952337
chr16	1	0.810956	7.7e-05	1.852007	1.465288	0.9902385
chr18	1	0.629492	4e-06	0.175025	-0.263197	0.987774
chr22	1	0.768192	0.000214	1.649205	3.231939	0.99797624
chr8	1	0.941568	0.000458	2.933243	15.422135	0.97525465
chr17	1	0.448806	8e-06	0.001931	-0.281912	0.78884494
chr8	1	0.83298	4.3e-05	2.092352	1.146969	0.9980803
chr16	1	0.652318	1.1e-05	0.714682	-0.144088	0.9779823
chr15	1	0.54431	6e-06	-0.084314	-0.283145	0.12451926
chr16	1	0.728237	1.3e-05	1.258969	-0.095319	0.8878788
chr19	1	0.496422	1.5e-05	0.674479	-0.06549	0.99793416
chr19	1	0.533828	4.5e-05	1.034381	1.335904	0.9994735
chr6	1	0.828932	0.000112	1.979934	3.772226	0.9008886
chr16	1	0.734676	5.8e-05	1.305132	1.001983	0.98435736
chr16	1	0.68134	3.9e-05	0.92275	0.538678	0.98415816
chr16	1	0.786361	8.3e-05	1.675677	1.611595	0.737652
chr3	1	0.651893	1e-05	0.940481	0.087021	0.76890695
chr5	1	0.732852	2.2e-05	1.119283	0.488879	0.9493544
chr8	1	0.761521	2.9e-05	1.538983	0.665398	0.28014922
chr19	1	0.492077	1.4e-05	0.632674	-0.112203	0.9718119
chr1	1	0.714667	1.1e-05	0.885259	0.273013	0.3318352
chr20	1	0.474735	5e-06	0.178358	-0.349668	0.969388
chr10	1	0.555923	6e-06	0.409108	-0.135908	0.99839586
chr15	1	0.589723	6e-06	0.26362	-0.283145	0.97393525
chr16	1	0.674015	1.4e-05	0.870234	-0.070935	0.99751794
chr19	1	0.501172	1.7e-05	0.720182	0.027936	0.9938314
chr19	1	0.560888	6.1e-05	1.294739	2.083315	0.99663913
chr17	1	0.588818	5.7e-05	1.3588	2.293613	0.9994392
chr1	1	0.839097	5.4e-05	1.771661	3.534818	0.9982077
chr9	1	1.040262	4.3e-05	1.298109	0.523372	0.9941585
chr1	1	0.596574	3e-06	0.044	-0.333834	0.90624005
chr22	1	0.706219	8.6e-05	1.061113	0.934065	0.99920934
chr17	1	0.501308	2.1e-05	0.510732	0.401391	0.7480259
chr11	1	0.791188	0.000152	2.083595	4.885496	0.9972542
chr16	1	0.617812	2.7e-05	0.467298	0.246064	0.9991469
chr15	1	0.772861	8e-05	1.666744	1.809758	0.98225766
chr19	1	0.482342	1.7e-05	0.539009	0.027936	0.9380717
chr19	1	0.390732	5e-06	-0.342417	-0.532621	0.9984375
chr9	1	1.04563	3.8e-05	1.322557	0.420861	0.9388441
chr4	1	1.069083	3.1e-05	2.070372	0.518464	0.2103641
chr9	1	0.89178	1.7e-05	0.621863	-0.009685	0.9907372
chr1	1	0.806718	3.9e-05	1.541003	2.396979	0.99451023
chr15	1	0.712453	3.8e-05	1.203924	0.621894	0.9869725
chr19	1	0.516354	3e-05	0.866255	0.635207	0.9991576
chr6	1	0.900738	0.000152	2.526618	5.2524	0.9693761
chr7	1	0.577859	2e-06	-0.099766	-0.294247	0.08817291
chr17	1	0.567718	3.4e-05	1.154318	1.084693	0.9964473
chr17	1	0.522573	1.4e-05	0.716813	0.033458	0.99657714
chr22	1	0.780868	0.000278	1.769494	4.380877	0.9817873
chr21	1	1.589867	0.00039	1.53583	1.615098	0.98944485
chr15	1	0.67055	2.2e-05	0.882882	0.169375	0.58078295
chr11	1	0.578999	6e-06	0.369146	-0.187264	0.9877225
chrX	1	0.929294	6.8e-05	1.939021	1.521202	0.7527069
chr14	1	0.630349	1e-05	0.344819	-0.16455	0.93757993
chr17	1	0.47529	7e-06	0.25859	-0.334474	0.99534655
chr4	1	1.073669	5e-05	2.098139	0.984624	0.9922452
chr11	1	0.722533	3.4e-05	1.528875	0.785594	0.6933831
chr9	1	1.14785	0.000195	1.788108	3.639707	0.99141407
chr11	1	0.704795	3.8e-05	1.385555	0.924574	0.99174136
chr1	1	0.782585	3e-05	1.369087	1.714276	0.97073245
chr9	1	1.114673	9.3e-05	1.637007	1.548482	0.9946325
chr1	1	0.911629	4e-05	2.288357	2.472835	0.98633736
chr17	1	0.576498	2.9e-05	1.239405	0.821884	0.9935376
chr13	1	0.758824	3e-06	0.588775	-0.295066	0.9909919
chr21	1	1.654329	0.000388	1.700645	1.605002	0.93302464
chr21	1	1.349585	6.6e-05	0.921484	-0.02047	0.9931797
chrX	1	0.766815	4e-06	0.542195	-0.179777	0.08957055
chr21	1	1.505879	6.5e-05	1.321092	-0.025518	0.98903275
chr6	1	0.772765	3.6e-05	1.552315	0.959896	0.9973028
chr14	1	0.87039	0.000121	1.808071	2.95525	0.99042344
chr8	1	0.797874	3.4e-05	1.820496	0.837388	0.6114406
chr12	1	0.742663	5.7e-05	1.6406	2.262747	0.99544233
chr7	1	0.887149	0.000106	2.158447	3.856045	0.9982332
chr16	1	0.798035	9.9e-05	1.759372	2.001747	0.99722236
chr22	1	0.702316	3.8e-05	1.024076	0.072362	0.9931687
chr19	1	0.516554	2.7e-05	0.86818	0.495068	0.9918044
chr15	1	0.589292	8e-06	0.260318	-0.22658	0.9607742
chr13	1	0.723532	6e-06	0.381989	-0.226155	0.056524515
chr10	1	0.473496	2e-06	-0.341054	-0.307205	0.7744777
chr19	1	0.538959	3.8e-05	1.083749	1.008912	0.988128
chr17	1	0.662433	0.000196	2.072209	9.599693	0.99591696
chr11	1	0.436331	1e-06	-0.783585	-0.360989	0.28778476
chr12	1	0.540506	2e-06	0.118777	-0.394027	0.891077
chr13	1	0.897773	4.4e-05	1.402916	0.646711	0.45612925
chr19	1	0.53982	5.3e-05	1.092033	1.70961	0.79390705
chr22	1	0.727843	8.1e-05	1.266314	0.844304	0.9981054
chr8	1	0.649678	9e-06	0.672886	-0.022562	0.719133
chr7	1	0.883752	6.7e-05	2.133645	2.299686	0.9982908
chr12	1	0.828561	0.000106	2.287234	4.62969	0.9992362
chr4	1	0.901209	1.2e-05	1.05397	0.052304	0.93510073
chr20	1	0.608151	4.3e-05	1.568179	0.851597	0.98906773
chr5	1	0.757676	1.3e-05	1.309829	0.155418	0.95914316
chr5	1	0.852142	3.3e-05	2.034942	0.896443	0.9943099
chr14	1	0.68628	9e-06	0.685766	-0.192656	0.99887335
chr12	1	0.810848	0.00014	2.153892	6.272059	0.99823177
chr9	1	1.036621	5.7e-05	1.281527	0.810403	0.9893751
chr7	1	0.904262	0.000115	2.283394	4.215205	0.99882877
chr9	1	1.041398	7.8e-05	1.303283	1.240949	0.84715843
chr15	1	0.769345	5.4e-05	1.639806	1.074413	0.8784409
chr20	1	0.542893	1e-05	0.888373	-0.191607	0.9957204
chr2	1	0.72696	2.5e-05	1.695792	1.446777	0.99064285
chr18	1	1.00799	0.000505	2.923796	9.724209	0.9155103
chr22	1	0.724461	0.000105	1.23422	1.275156	0.99386907
chr9	1	1.152486	5.9e-05	1.809223	0.851407	0.99606216
chr12	1	0.8073	0.00011	2.127183	4.82291	0.99821824
chr20	1	0.606181	6e-05	1.547657	1.389005	0.9983014
chr5	1	0.912933	0.000104	2.501569	3.52708	0.99102104
chr15	1	0.716705	4.1e-05	1.236501	0.706741	0.9436335
chr9	1	0.738619	4e-06	-0.075694	-0.276214	0.3806818
chr22	1	0.705602	6.9e-05	1.055258	0.628878	0.99771726
chr11	1	0.6117	5e-06	0.633365	-0.222009	0.9431865
chr20	1	0.395704	2e-06	-0.644924	-0.444505	0.51270646
chr11	1	0.561747	6e-06	0.229753	-0.187264	0.76134706
chr12	1	0.524631	2e-06	-0.000729	-0.394027	0.97278106
chr7	1	0.866385	6.2e-05	2.006844	2.100152	0.998312
chr16	1	0.736126	2.6e-05	1.315527	0.221679	0.9850804
chr20	1	0.670283	0.000195	2.215421	5.656657	0.99295783
chr17	1	0.556589	3.5e-05	1.046465	1.137255	0.99543387
chr13	1	0.933444	6.4e-05	1.611922	1.106114	0.9311655
chr12	1	0.780505	2.7e-05	1.925472	0.813598	0.9955956
chr22	1	0.60724	1.8e-05	0.121852	-0.286681	0.9850883
chr5	1	0.912149	0.000101	2.495551	3.415927	0.99162126
chr12	1	0.731787	5.7e-05	1.558727	2.262747	0.9896872
chr11	1	0.638007	1.4e-05	0.84592	0.090695	0.9913622
chr18	1	0.572209	4e-06	-0.240982	-0.263197	0.5457556
chr13	1	0.720888	4e-06	0.366497	-0.272096	0.69738215
chr20	1	0.603263	7.1e-05	1.51726	1.736739	0.99731773
chr19	1	0.524784	2e-05	0.947365	0.168076	0.99825424
chr6	1	0.868603	0.000196	2.281963	6.880592	0.93555784
chr18	1	0.978432	0.00049	2.709137	9.425185	0.96823704
chr11	1	0.596778	6e-06	0.512798	-0.187264	0.6435089
chr10	1	0.750392	9.8e-05	2.178957	3.803904	0.95064276
chr7	1	0.832068	5.7e-05	1.756286	1.900619	0.9544606
chr16	1	0.801685	7.4e-05	1.78554	1.392135	0.99461275
chr8	1	0.735645	3e-05	1.338603	0.699796	0.9982108
chr16	1	0.709692	3.1e-05	1.126014	0.343602	0.9992743
chr10	1	0.715451	7.4e-05	1.860962	2.776127	0.9925584
chr21	1	0.286203	1e-06	-1.797341	-0.348593	0.51377827
chr9	1	0.775527	6e-06	0.0924	-0.23521	0.6335979
chr22	1	0.647543	3.7e-05	0.504307	0.05441	0.9982826
chr12	1	0.775807	6.4e-05	1.890106	2.600881	0.8993367
chr16	1	0.712346	6.8e-05	1.145041	1.245828	0.9941312
chr10	1	0.738873	6e-05	2.074124	2.17659	0.9919718
chr12	1	0.760196	2.9e-05	1.772587	0.910207	0.98751783
chrX	1	1.172308	0.000589	4.028205	15.368237	0.12257701
chr20	1	0.3924	3e-06	-0.679342	-0.412893	0.43716866
chr2	1	0.613728	4e-06	0.688965	-0.171358	0.97983825
chr7	1	0.847836	7.3e-05	1.871412	2.539126	0.99484605
chr1	1	0.899602	7.4e-05	2.202681	5.051937	0.9854294
chr15	1	0.776308	6.3e-05	1.693153	1.328956	0.9451918
chr10	1	0.642344	9e-06	1.19562	-0.007436	0.92737055
chr17	1	0.522776	2.3e-05	0.718781	0.506514	0.9405899
chr19	1	0.51645	2.2e-05	0.867179	0.261502	0.9987547
chr1	1	0.928023	0.000134	2.405143	9.603292	0.99408627
chr21	1	1.870711	0.00095	2.253884	4.442004	0.9862819
chr21	1	1.75252	0.000848	1.951697	3.927103	0.98409224
chr17	1	0.550529	3.1e-05	0.987737	0.927008	0.9993799
chr14	1	0.846427	5.7e-05	1.661996	1.156446	0.9932716
chr16	1	0.623336	1.2e-05	0.506901	-0.119704	0.93819356
chr21	1	1.759138	0.000885	1.968618	4.113881	0.9860659
chr15	1	0.733282	5.4e-05	1.363507	1.074413	0.99246395
chr22	1	0.621417	1.6e-05	0.256385	-0.322586	0.74753636
chr7	1	0.842349	3.3e-05	1.83135	0.942859	0.9981559
chr14	1	0.755041	1.4e-05	1.104922	-0.052125	0.9868845
chr20	1	0.561852	3.9e-05	1.085873	0.725148	0.99722505
chr19	1	0.46748	1.1e-05	0.396014	-0.252343	0.9993639
chr9	1	1.186935	0.000125	1.966117	2.204553	0.99765456
chr22	1	0.75439	0.000134	1.518231	1.795768	0.9434106
